aspect,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,dem,dem_fixed_5588,dem_original_backup,evi,fapar,fvc,gpp,hyld,lai,landscape,lrdl,ndvi,npp,pa,resp,roughness,slope,tri
315.4142150878906,10.524459838867188,17.864700317382812,3.1660189628601074,1048.6839599609375,241.88589477539062,2.8156399726867676,94.0982894897461,615.3721923828125,26.83254051208496,594.3170776367188,26.83254051208496,9.717580795288086,35.93450164794922,636.7359008789062,23.342670440673828,-3.6997780799865723,27.042449951171875,17.05780029296875,3.1660189628601074,2260.0,2260.0,2260.0,0.40653321146965027,196.0,0.88396817445755,655.3499755859375,1337.114013671875,4.328939914703369,1.0,1182.0810546875,0.8202571272850037,655.3499755859375,3.0,0.0,56.0,34.089080810546875,142.61720275878906
289.6495056152344,9.454792976379395,16.335290908813477,2.752561092376709,1040.4520263671875,224.252197265625,2.954780101776123,91.5631103515625,596.4835205078125,28.623559951782227,574.505126953125,28.623559951782227,9.556672096252441,35.26123046875,594.0264892578125,22.67095947265625,-4.4294610023498535,27.100419998168945,15.764739990234375,2.752561092376709,2495.0,2495.0,2495.0,0.3573654890060425,195.0,0.9394696950912476,655.3499755859375,2001.6409912109375,4.24600887298584,1.0,493.62860107421875,0.8425620794296265,655.3499755859375,4.0,0.0,47.0,27.827199935913086,149.89349365234375
272.25030517578125,9.775676727294922,16.658279418945312,3.0893819332122803,1045.449951171875,227.3032989501953,3.0100669860839844,91.78347778320312,601.0905151367188,28.662599563598633,579.0037231445312,28.662599563598633,9.821675300598145,35.89799118041992,595.2598266601562,23.060150146484375,-4.297064781188965,27.357219696044922,16.08007049560547,3.0893819332122803,2518.0,2518.0,2518.0,0.36524689197540283,204.0,0.9546588063240051,655.3499755859375,1979.7939453125,4.76608419418335,1.0,586.511474609375,0.8416833281517029,655.3499755859375,4.0,0.0,38.0,21.651620864868164,150.5260009765625
129.21299743652344,9.499703407287598,16.570730209350586,2.3485260009765625,1013.8189697265625,223.23379516601562,2.593019962310791,92.21504974365234,583.0283813476562,26.46139907836914,565.0208740234375,26.46139907836914,8.84613037109375,34.55585861206055,617.9404907226562,21.839359283447266,-3.756870985031128,25.596229553222656,15.80282974243164,2.3485260009765625,2537.0,2537.0,2537.0,0.2922013998031616,185.0,0.9233040809631348,655.3499755859375,300.4914855957031,3.726059913635254,1.0,1588.0360107421875,0.7657647728919983,655.3499755859375,3.0,0.0,30.0,20.086780548095703,151.1031036376953
38.106998443603516,8.985154151916504,15.68677043914795,2.2028679847717285,1032.6939697265625,222.01010131835938,2.939203977584839,91.3791732788086,589.207275390625,28.3546199798584,570.99462890625,28.3546199798584,8.657147407531738,33.90581130981445,588.8129272460938,21.47075080871582,-4.060348987579346,25.531099319458008,15.014789581298828,2.2028679847717285,2562.0,2562.0,2562.0,0.4111233055591583,200.0,0.8568329215049744,655.3499755859375,632.60888671875,4.4901838302612305,1.0,591.8961181640625,0.8172646164894104,655.3499755859375,3.0,0.0,24.0,14.033329963684082,151.81179809570312
113.64869689941406,10.251330375671387,17.38361930847168,2.9920918941497803,1044.6300048828125,237.99429321289062,2.924525022506714,93.02808380126953,608.048583984375,27.950199127197266,587.4954833984375,27.950199127197266,9.096334457397461,34.91904830932617,627.2570190429688,22.78955078125,-3.2576940059661865,26.047239303588867,16.599660873413086,2.9920918941497803,2236.0,2236.0,2236.0,0.5358331799507141,203.0,0.9293904900550842,655.3499755859375,493.62860107421875,4.856133937835693,1.0,586.511474609375,0.8535683155059814,655.3499755859375,3.0,0.0,36.0,21.004060745239258,141.91000366210938
23.185930252075195,10.868630409240723,18.001150131225586,3.576617956161499,1071.4100341796875,252.80859375,3.077349901199341,94.21381378173828,632.085205078125,29.21837043762207,609.3101806640625,29.21837043762207,9.143010139465332,34.78038024902344,630.8739013671875,23.522750854492188,-2.7637720108032227,26.28652000427246,17.210830688476562,3.576617956161499,2085.0,2085.0,2085.0,0.5284730195999146,213.0,0.9527974128723145,655.3499755859375,386.4053039550781,5.328125953674316,1.0,414.1402893066406,0.8914374709129333,655.3499755859375,3.0,0.0,19.0,12.508090019226074,137.0489959716797
222.88600158691406,10.325389862060547,17.454200744628906,2.964445114135742,1048.4310302734375,238.7572021484375,3.085689067840576,93.28106689453125,611.5316162109375,27.956430435180664,590.8529052734375,27.956430435180664,8.974175453186035,34.543460845947266,632.0183715820312,22.748510360717773,-3.2303390502929688,25.978849411010742,16.6895694732666,2.964445114135742,2354.0,2354.0,2354.0,0.35765770077705383,191.0,0.9353445768356323,655.3499755859375,108.5895004272461,4.0916948318481445,1.0,145.451904296875,0.8479843735694885,655.3499755859375,3.0,0.0,39.0,17.27066993713379,145.45480346679688
293.8435974121094,9.921390533447266,16.937580108642578,2.599385976791382,1038.6949462890625,231.6636962890625,3.02897310256958,92.43157958984375,600.6845092773438,28.331220626831055,580.7432861328125,28.331220626831055,8.630415916442871,33.80554962158203,626.8283081054688,22.157100677490234,-3.3703999519348145,25.52750015258789,16.210500717163086,2.599385976791382,2380.0,2380.0,2380.0,0.3547275960445404,192.0,0.9383537769317627,655.3499755859375,85.9138412475586,4.2027788162231445,1.0,330.198486328125,0.853640079498291,655.3499755859375,3.0,0.0,41.0,27.38995933532715,146.345703125
100.52400207519531,10.28499984741211,17.0451602935791,3.6027259826660156,1062.427978515625,238.09579467773438,3.200000047683716,92.49712371826172,616.56201171875,29.299999237060547,594.1328125,29.299999237060547,9.861174583435059,35.93144989013672,595.0687255859375,23.686670303344727,-3.7559618949890137,27.442630767822266,16.461769104003906,3.6027259826660156,2272.0,2272.0,2272.0,0.40707430243492126,199.0,0.9303070902824402,655.3499755859375,1774.6190185546875,4.537483215332031,1.0,108.5895004272461,0.8563246726989746,655.3499755859375,3.0,0.0,22.0,14.018389701843262,143.14549255371094
309.1863098144531,10.71364974975586,17.49542999267578,3.8974390029907227,1084.3740234375,250.3990936279297,3.259150981903076,93.60563659667969,637.0253295898438,29.826330184936523,613.2791137695312,29.826330184936523,9.750065803527832,35.63724899291992,601.3853759765625,24.04520034790039,-3.312333106994629,27.35753059387207,16.851409912109375,3.8974390029907227,2175.0,2175.0,2175.0,0.3942334055900574,192.0,0.9341251254081726,655.3499755859375,1028.3909912109375,4.254621982574463,1.0,758.509521484375,0.8597726225852966,655.3499755859375,3.0,0.0,14.0,9.298521041870117,139.92889404296875
79.80948638916016,10.616379737854004,17.441539764404297,3.537919044494629,1081.9329833984375,251.2205047607422,3.2634029388427734,93.68718719482422,636.0698852539062,30.059770584106445,612.5311889648438,30.059770584106445,9.122396469116211,34.487918853759766,613.2156982421875,23.398439407348633,-3.0503640174865723,26.44879913330078,16.741540908813477,3.537919044494629,2102.0,2102.0,2102.0,0.3882173001766205,192.0,0.9007614850997925,655.3499755859375,635.6875,4.261538028717041,1.0,335.9137878417969,0.840835690498352,655.3499755859375,3.0,0.0,17.0,10.284859657287598,137.61000061035156
247.76980590820312,10.15956974029541,17.00333023071289,2.916486978530884,1052.155029296875,239.19760131835938,3.2108469009399414,92.8452377319336,612.1829833984375,29.252870559692383,590.9083862304688,29.252870559692383,8.72357177734375,33.783451080322266,620.4575805664062,22.54570960998535,-3.272480010986328,25.81818962097168,16.325220108032227,2.916486978530884,2189.0,2189.0,2189.0,0.4707092046737671,201.0,0.9515913724899292,655.3499755859375,1238.3060302734375,4.784698009490967,1.0,982.5676879882812,0.8756784796714783,655.3499755859375,3.0,0.0,38.0,24.53577995300293,140.39669799804688
54.768699645996094,10.689350128173828,17.554399490356445,3.5114760398864746,1081.759033203125,252.80059814453125,3.3515748977661133,93.92891693115234,637.6549072265625,29.884479522705078,613.6948852539062,29.884479522705078,9.044498443603516,34.18593978881836,619.548583984375,23.431350708007812,-3.024259090423584,26.455610275268555,16.854389190673828,3.5114760398864746,2069.0,2069.0,2069.0,0.3784436881542206,192.0,0.921134889125824,655.3499755859375,471.6090087890625,4.369321823120117,1.0,759.7567138671875,0.8674939274787903,655.3499755859375,3.0,0.0,19.0,13.596590042114258,136.3574981689453
199.15750122070312,10.882780075073242,17.648109436035156,4.628561973571777,1054.1629638671875,232.56809997558594,3.3923420906066895,91.52397918701172,606.94287109375,30.317119598388672,584.1251220703125,30.317119598388672,10.882929801940918,38.95446014404297,581.5079956054688,24.423860549926758,-3.5137081146240234,27.937559127807617,17.017070770263672,4.628561973571777,2345.0,2345.0,2345.0,0.44206979870796204,198.0,0.9656398892402649,655.3499755859375,546.8181762695312,4.477901935577393,1.0,1677.824951171875,0.8888717293739319,655.3499755859375,3.0,0.0,16.0,9.518769264221191,145.34190368652344
